order_id|order_date|ship_date|platform|category|product_name|unit_price|quantity|gross_sales|campaign|voucher_code|discount_pct|discount_value|shipping_cost|net_sales|payment_method|customer_segment|region|stock_status|order_status|customer_rating|priority_flag
ORD01780|2024/03/06|10/03/2024|Blibli|Fashion|Women Dress|134342|1|134342|Flash Sale|DISC10|10|13434|0|120908|COD|VIP|Makassar|Preorder|completed|5.0|Y
ORD01411|13/11/2024|2024-11-18|Blibli|home living|Blender|156315|1|156315|Normal Day|NONE|0|0|0|156315|Cash on Delivery|Returning|Makassar|In Stock|completed|4.0|N
ORD01410|06-05-2024|12/06/2024|Blibli|Home Living|Table Lamp|101383|3|304149|Mega Campaign|DISC20|20|60830|20000|243319|Transfer Bank|Returning|Medan|In Stock|Shipped||normal
ORD01534|11-06-2024||tiktok shop|Sports|Cycling Gloves|856818|3|2570454|Normal Day|NONE||0|12000|0|COD|Returning|Surabaya|In Stock|Batal||No
ORD01292|2024-04-29|2024-05-02|Lazada|Beauty|Body Lotion|31646|1|31646|Mega Campaign|DISC20|20|6329|25000|-25317|Transfer Bank|New|Yogyakarta|Low Stock|RETUR|2.0|PRIORITY
ORD01842|08-13-2024|08-20-2024|Shopee|Sports|Yoga Mat|775192|2|1550384|Mega Campaign|DISC20|20|310077|18000|1240307|Virtual Account|Returning|Makassar|In Stock|delivered|3.0|Yes
ORD00442|23/12/2024|2024/12/25|TikTok Shop|HOME LIVING|Rice Cooker|1034068|2|2068136|Flash Sale|DISC10||206814|15000|1861322|Credit Card|New|Surabaya|In Stock|DELIVERED|5.0|
ORD01521|2024-04-06||Shopee|fashion|Sneakers|168127|8|1345016|Normal Day|NONE|0|0|0|0|COD|New|Jakarta|In Stock|cancelled||N
ORD01137|2024-06-03|10/06/2024|Shopee|Beauty|Sunscreen|267400|2|534800|Normal Day|NONE|0|0|20000|534800|virtual account|Returning|Bandung|Low Stock|completed|5.0|
ORD01716|2024/07/03||Shopee|beauty|Sunscreen|238849|1|238849|Flash Sale|DISC10|10|23885|15000|0|Credit Card|Returning|Makassar|In Stock|Cancelled||normal
ORD01257|2024-04-19|2024-04-23|TikTok Shop|Home Living|Storage Box|1152093|3|3456279|Normal Day|NONE|0|0|12000|3456279|E-Wallet|New|Bandung|In Stock|Delivered|5.0|normal
ORD01898|2024-02-27|04/03/2024|Lazada|Home Living|Rice Cooker|691797|2|1383594|Payday Sale|DISC15|15|207539|18000|1176055|Credit Card|New|Medan|In Stock|delivered|5|normal
ORD01632|2024-12-09|2024-12-12|TikTok Shop|Home Living|Table Lamp|329271|3|987813|Normal Day|NONE|0|Rp 0|15000|987813|COD|New|Surabaya|Low Stock|delivered|3.0|N
ORD01696|07-07-2024|07-14-2024|Lazada|Sports|Dumbbell 5kg|44468|3|133404|Mega Campaign|DISC20|20|26681|15000|106723|COD|VIP|Bekasi|In Stock|delivered||Y
ORD01398|26/04/2024|05-02-2024|Tiktok Shop|Fashion|Jeans|377584|6|2265504|Normal Day|NONE|0|0|15000|2265504|credit card|Returning|Makassar|In Stock|Delivered|4.0|No
ORD00664|2024-02-27|02-28-2024|Lazada|sports|Yoga Mat|754097|5|3770485|Flash Sale|DISC10|10|377048|15000|3393437|Credit Card|Returning|Makassar|Preorder|completed|4.0|No
ORD01869|11-15-2024|2024-11-19|TikTok Shop|Beauty|Skincare Serum|222399|2|444798|Normal Day|NONE|0|0|0|444798|E-Wallet|VIP|Bekasi|In Stock|DELIVERED|5.0|Y
ORD01258|2024/09/08|2024-09-09|TikTok Shop|Beauty|Body Lotion|74959|1|74959|Normal Day|NONE|0|0|0|74959|Transfer Bank|Returning|Bekasi|In Stock|DELIVERED|4.0|N
ORD01806|02-25-2024|2024/03/01|Blibli| Beauty|Skincare Serum|137534|4|550136|Normal Day|NONE|0|0|20000|550136|E-Wallet|Returning|Surabaya|In Stock|delivered|5|N
ORD01701|10/02/2024|18/02/2024|Blibli|Home Living|Blender|421294|4|1685176|Mega Campaign|DISC20|20|337035|18000|-1348141|COD|New|Makassar|Preorder|Returned|2.0|normal
ORD00318|07-12-2024|07-14-2024| shopee |Sports|Cycling Gloves|209999|8|1679992|Normal Day|NONE|0|0|25000|1679992|Credit Card|New|Semarang|Low Stock|delivered|5.0|N
ORD00649|2024-11-12|16/11/2024|Lazada|Electronics|Phone Charger|545041|1|545041|Payday Sale|DISC15|15|81756|12000|463285|COD|Returning|Jakarta|In Stock|delivered|5.0|No
ORD01435|10-25-2024|2024/11/01|Lazada|Home Living|Storage Box|Rp 536.792|1|536792|Payday Sale|DISC15|15|Rp 80.519|12000|456273|Credit Card|Returning|Semarang|In Stock|Delivered|5.0|N
ORD01480|12-28-2024|2025-01-01|TikTok Shop|Home Living|Table Lamp|1152497|4|4609988|Clearance|CLEAR30|30|1382996|15000|3226992|E-Wallet|VIP|Jakarta|In Stock|DELIVERED|4.0|Yes
ORD00710|25/12/2024|2024/12/31|Tokopedia|Electronics|Smartwatch|113127|1|113127|Normal Day|NONE|0|0|12000|113127|Transfer Bank|VIP|Jakarta|Low Stock|completed|5.0|Y
ORD01383|01-09-2024|01-13-2024|Shopee|Fashion|Sneakers |540207|1|540207|Normal Day|NONE|0|0|18000|540207|Credit Card|Returning|Jakarta|Low Stock|DELIVERED|4.0|
ORD01283|03-20-2024|03-27-2024|Lazada|Beauty|Body Lotion|Rp 81.653|1|81653|Clearance|CLEAR30|30|24496|15000|57157|credit card|Returning|Medan|In Stock|DELIVERED|5.0|No
ORD01769|2024/10/20|21/10/2024|Shopee|Beauty|Body Lotion|49384|1|49384|Normal Day|NONE|0|0|0|49384|E-Wallet|VIP|Jakarta|In Stock|DELIVERED|5.0|PRIORITY
ORD00973|01-24-2024|2024/01/28|Shopee|Fashion|Women Dress |200167|2|400334|Normal Day|NONE|0|0|12000|400334|Virtual Account|New|Bandung|Low Stock|DELIVERED|4.0|N
ORD00628|18/05/2024|2024-05-19|Blibli|Sports|Yoga Mat|414545|6|2487270|Flash Sale|DISC10|10|248727|15000|2238543|Credit Card|New|Bandung|In Stock|DELIVERED|5.0|normal
ORD00633|02-20-2024|27/02/2024|Tokopedia|Beauty|Sunscreen|325649|2|651298|Normal Day|NONE|0|Rp 0|12000|651298|COD|Returning|Bandung|Low Stock|DELIVERED|4.0|normal
ORD01307|05-23-2024|06-01-2024|Tokopedia|Home Living|Table Lamp |385354|3|1156062|Mega Campaign|DISC20|20|231212|12000|-924850|Virtual Account|New|Jakarta|In Stock|RETUR|2.0|PRIORITY
ORD01401|2024/06/01|06-09-2024|Lazada|Home Living|Rice Cooker|808133|4|3232532|Mega Campaign|DISC20|20|646506|9000|2586026||Returning|Surabaya|In Stock|DELIVERED|4.0|PRIORITY
ORD01409|2024/09/26||Blibli|Sports|Cycling Gloves|110666|6|663996|Flash Sale|DISC10|10|66400|15000|0|COD|Returning|Makassar|In Stock|Batal||normal
ORD01249|2024-01-29|2024-02-04|TikTok Shop|Fashion|Men T-Shirt|421504|2|843008|Flash Sale|DISC10|10|84301|15000|758707|E-Wallet|Returning|Jakarta|In Stock|shipped||N
ORD01988|2024-08-31|06/09/2024|Tokopedia|FASHION|Hoodie|128051|2|256102|Normal Day|NONE|0|0|0|256102|E-Wallet|New|Surabaya|In Stock|completed|5.0|N
ORD01255|2024-11-29|05/12/2024|TikTok Shop|Home Living|Table Lamp|616961|1|616961|Clearance|CLEAR30|30|185088|25000|431873|E-Wallet|Returning|Bandung|In Stock|DELIVERED|4.0|normal
ORD01497|12-02-2024|12-03-2024|TikTok Shop|Fashion|Jeans|375257|10|3752570|Payday Sale|DISC15|15|562886|25000|3189684|E-Wallet|Returning|Semarang|In Stock|Delivered|5.0|No
ORD01372|2024-07-30|05/08/2024|Tokopedia| beauty |Face Wash|47886|3|143658|Flash Sale|DISC10|10|14366|15000|129292|Cash on Delivery|Returning|Medan|Low Stock|DELIVERED|5.0|normal
ORD01530|29/12/2024|2024-12-30|Shopee|Electronics|Power Bank|1421905|1|1421905|Clearance|CLEAR30||426572|15000|995333|E-Wallet|Returning|Yogyakarta|In Stock|delivered|5.0|No
ORD01664|2024-06-19|06-23-2024|Lazada|Fashion|Hoodie|462930|1|462930|Payday Sale|DISC15|15|Rp 69.440|20000|393490|COD|Returning|Medan|In Stock|delivered|3.0|normal
ORD01355|2024-05-23|2024/05/29|Blibli|Beauty|Skincare Serum|126406|8|1011248|Normal Day|NONE|0|0|18000|1011248|COD|New|Semarang|In Stock|delivered|3.0|No
ORD01961|22/03/2024|03-28-2024|tokopedia|Electronics|Smartwatch|1931285|8|Rp 15.450.280|Flash Sale|DISC10|10|1545028|15000|13905252|Virtual Account|VIP|Yogyakarta|Low Stock|Delivered|5.0|
ORD01936|2024/01/22|01-29-2024|Blibli|Beauty|Face Wash|142647|2|285294|Flash Sale|DISC10|10|Rp 28.529|9000|256765|E-Wallet|New|Jakarta|In Stock|DELIVERED|5.0|No
ORD01644|2024-11-01||LAZADA|Sports|Yoga Mat|397819|1|397819|Normal Day|NONE|0|0|9000|0|E-Wallet|Returning|Jakarta|In Stock|Batal||N
ORD01883|11-05-2024|11-06-2024|Lazada|Fashion|Women Dress |298799|3|896397|Flash Sale|DISC10|10|89640|15000|806757|Credit Card|Returning|Semarang|In Stock|Delivered|5.0|N
ORD00796|15/07/2024||TikTok Shop|Beauty|Face Wash|66379|4|265516|Normal Day|NONE|0|0|20000|-265516|Transfer Bank|Returning|Makassar|Preorder|RETUR|1.0|N
ORD00646|13/01/2024|2024-01-18|Shopee|Electronics|Power Bank|219415|1|219415|Payday Sale|DISC15|15|32912|15000|186503|Virtual Account|Returning|Yogyakarta|In Stock|delivered|5.0|No
ORD01013|2024/01/04|2024-01-09|Tokopedia|Fashion|Sneakers|245855|6|1475130|Payday Sale|DISC15|15|221270|0|1253860|Transfer Bank|New|Bandung|In Stock|delivered|5.0|No
ORD01873|03/12/2024||Blibli|Fashion|Sneakers|Rp 402.382|3|1207146|Normal Day|NONE|0|0|0|0|Transfer Bank|Returning|Surabaya|In Stock|CANCEL||
ORD00557|2024-12-24|12-29-2024|TikTok Shop|Fashion|Hoodie|566912|4|2267648|Mega Campaign|DISC20|20|453530|9000|1814118|Credit Card|Returning|Jakarta|In Stock|DELIVERED|5.0|N
ORD00682|17/05/2024|20/05/2024|Blibli|Sports|Dumbbell 5kg|314312|4|1257248|Normal Day|NONE|0|0|20000|1257248|Credit Card|Returning|Makassar|Low Stock|Delivered|4.0|N
ORD00578|09/10/2024|13/10/2024|Shopee|Home Living|Blender|338990|1|338990|Mega Campaign|DISC20|20|67798|20000|271192|E Wallet|Returning|Bandung|Low Stock|completed|5.0|
ORD01820|24/10/2024|2024/10/28|TikTok Shop|Beauty|Face Wash|141278|3|423834|Normal Day|NONE|0|0|0|423834|Transfer Bank|VIP|Medan|In Stock|delivered|5.0|Y
ORD01110|19/10/2024||Shopee|Home Living|Table Lamp|Rp 861.298|4|Rp 3.445.192|Normal Day|NONE|0|0|15000|0|Virtual Account|Returning|Semarang|In Stock|cancelled||normal
ORD01267|30/11/2024|2024/12/02|TikTok Shop|Fashion|Jeans|373023|3|1119069|Mega Campaign|DISC20|20|223814|9000|895255|TRANSFER BANK|VIP|Yogyakarta|In Stock|delivered||
ORD01723|07-16-2024|2024-07-21|Blibli|Fashion|Sneakers|319282|3|957846|Flash Sale|DISC10|10|95785|20000|862061|Credit Card|New|Yogyakarta|In Stock|completed|4.0|normal
ORD01184|2024/09/17|09-21-2024|Lazada|Sports|Skipping Rope|61820|8|494560|Mega Campaign|DISC20|20|98912|25000|395648|COD|Returning|Bandung|Low Stock|DELIVERED|5.0|N
ORD00525|11-12-2024|11-15-2024|Lazada|Home Living|Table Lamp|725667|6|4354002|Normal Day|NONE|0|0|20000|4354002|Virtual Account|Returning|Bandung|In Stock|DELIVERED|5.0|No
ORD01060|10-06-2024|11/10/2024|TikTok Shop|Home Living|Table Lamp|880110|1|Rp 880.110|Flash Sale|DISC10|10|88011|18000|792099|E-Wallet|Returning|Makassar|Low Stock|DELIVERED|5.0|N
ORD00541|10-22-2024|10-28-2024|Shopee|Home Living|Vacuum Cleaner|1178707|5|Rp 5.893.535|Clearance|CLEAR30||1768060|9000|4125475|Transfer Bank|Returning|Surabaya|In Stock|delivered|5.0|No
ORD01195|08-09-2024|2024/08/11|TikTok Shop|Home Living|Storage Box|180837|2|361674|Normal Day|NONE|0|0|12000|361674|E-Wallet|Returning|Jakarta|In Stock|DELIVERED|5.0|N
ORD01679|2024-09-07|09-09-2024|Lazada|Sports|Cycling Gloves|457195|2|914390|Flash Sale|DISC10||91439|20000|822951|Virtual Account|New|Bekasi|In Stock|completed|5.0|normal
ORD00749|2024/06/05|06-12-2024|Blibli|beauty|Sunscreen|191489|8|1531912|Clearance|CLEAR30|30|459574|15000|1072338|Credit Card|Returning|Semarang|In Stock|Delivered|5.0|
ORD01886|2024/02/27|2024-03-05|Tokopedia|Fashion|Jeans|511272|1|511272|Normal Day|NONE|0|0|18000|511272|Virtual Account|Returning|Yogyakarta|In Stock|Shipped||N
ORD01431|2024-05-20|2024-05-21|Lazada|Sports|Cycling Gloves|788524|4|3154096|Normal Day|NONE|0|0|12000|3154096|Transfer Bank|Returning|Medan|In Stock|DELIVERED|4.0|normal
ORD00485|17/04/2024|2024/04/22|Shopee|Beauty|Lip Tint|Rp 225.218|3|675654|Flash Sale|DISC10|10|67565|25000|608089|Credit Card|Returning|Makassar|Preorder|DELIVERED|4.0|N
ORD01758|20/03/2024|25/03/2024|Tokopedia|Electronics|Power Bank|751385|4|3005540|Clearance|CLEAR30|30|901662|18000|2103878|Credit Card|Returning|Bandung|In Stock|DELIVERED|5.0|normal
ORD00096|2024-05-09|2024/05/16|Blibli| electronics |Power Bank|1280036|3|3840108|Mega Campaign|DISC20|20|768022|0|3072086|Transfer Bank|VIP|Yogyakarta|In Stock|completed|5.0|Y
ORD01021|2024/04/05|2024/04/11|Blibli|Sports|Dumbbell 5kg|387193|3|1161579|Normal Day|NONE|0|0|9000|1161579|Transfer Bank|Returning|Yogyakarta|In Stock|DELIVERED||No
ORD00564|2024-09-10|2024-09-18|Lazada|Sports|Skipping Rope |442810|2|885620|Mega Campaign|DISC20|20|177124|18000|708496|Virtual Account|Returning|Jakarta|In Stock|completed|5.0|Y
ORD01265|03-17-2024|2024/03/24|Blibli|Electronics|Power Bank|1169572|1|1169572|Normal Day|NONE|0|0|12000|1169572|Virtual Account|Returning|Semarang|In Stock|DELIVERED|5.0|
ORD00743|2024/09/24|10-04-2024|Shopee|Beauty|Face Wash|157895|3|473685|Mega Campaign|DISC20|20|94737|0|378948|E-Wallet|Returning|Yogyakarta|In Stock|Delivered|5.0|Y
ORD00864|2024-01-20|2024/01/26|Shopee|Home Living|Rice Cooker|243040|10|2430400|Flash Sale|DISC10|10|243040|9000|2187360|Credit Card|Returning|Jakarta|In Stock|DELIVERED|5.0|No
ORD01599|2024/06/24|2024/06/27|Lazada|Electronics|Bluetooth Speaker|1222230|1|Rp 1.222.230|Mega Campaign|DISC20|20|244446|18000|977784|E-Wallet|New|Surabaya|In Stock|delivered|3.0|Yes
ORD01715|10/01/2024|2024/01/16|SHOPEE|Beauty|Face Wash|306337|1|306337|Payday Sale|DISC15|15|45951|12000|260386|E-Wallet|Returning|Bandung|In Stock|completed|5.0|No
ORD01485|03-14-2024||Lazada|Sports|Dumbbell 5kg|337699|3|1013097|Clearance|CLEAR30|30|303929|0|709168|Virtual Account|New|Semarang|In Stock|Delivered|4.0|N
ORD00892|2024/03/28|03-30-2024|Tokopedia|Beauty|Body Lotion|294508|5|1472540|Flash Sale|DISC10|10|147254|9000|1325286|COD|Returning|Semarang|Low Stock|completed|5.0|No
ORD01578|28/03/2024|04-03-2024|Lazada| Sports|Running Shoes|89525|1|89525|Normal Day|NONE|0|0|9000|89525|Credit Card|Returning|Makassar|Low Stock|shipped||
ORD01039|02/06/2024|06/06/2024|TikTok Shop|Fashion|Hoodie|189753|1|189753|Clearance|CLEAR30|30|56926|18000|132827|Credit Card|VIP|Semarang|In Stock|completed|5.0|Yes
ORD00207|2024/12/14||TikTok Shop|Electronics|Power Bank|1642238|2|3284476|Flash Sale|DISC10|10|328448|25000|0|E-Wallet|New|Semarang|In Stock|Cancelled||normal
ORD00393|04-10-2024|11/04/2024|SHOPEE|ELECTRONICS|Wireless Earbuds|2233687|5|11168435|Flash Sale|DISC10|10|1116844|0|10051591|Transfer Bank|VIP|Medan|In Stock|delivered|3.0|Y
ORD00795|2024/06/28|06-30-2024|Shopee|Electronics|Smartwatch|1974682|1|1974682|Mega Campaign||20|394936|18000|1579746|Virtual Account|Returning|Jakarta|Low Stock|DELIVERED|4.0|No
ORD00871|12-25-2024|12-31-2024|TikTok Shop|Home Living|Rice Cooker|75512|2|151024|Flash Sale|DISC10|10|15102|18000|135922|Credit Card|Returning|Medan|Preorder|delivered|4.0|No
ORD00398|2024/12/11|2024-12-15|TikTok Shop|Home Living|Rice Cooker|228270|1|228270|Payday Sale|DISC15|15|34240|9000|-194030|Transfer Bank|Returning|Bandung|In Stock|returned||N
ORD00767|2024/11/04|2024-11-09|TikTok Shop|Electronics|Smartwatch|2077509|6|12465054|Normal Day|NONE|0|0|20000|12465054|Virtual Account|New|Medan|In Stock|delivered|4.0|No
ORD01875|03/11/2024|11-05-2024|Lazada|Sports|Cycling Gloves|476218|3|1428654|Normal Day|NONE|0|0|0|1428654|E-Wallet|VIP|Bandung|In Stock|delivered|5.0|PRIORITY
ORD01242|2024-03-04|2024/03/11|Lazada|Home Living|Vacuum Cleaner|301276|5|1506380|Normal Day|NONE|0|0|0|1506380|COD|Returning|Bandung|In Stock|completed|5.0|normal
ORD01029|2024/11/29||TikTok Shop|Beauty|Body Lotion|177872|8|1422976|Flash Sale|DISC10|10|142298|0|0|COD|Returning|Jakarta|In Stock|CANCEL||normal
ORD01793|04-04-2024|07/04/2024|Blibli|Electronics|Bluetooth Speaker|640922|3|1922766|Payday Sale|DISC15|15|288415|18000|1634351|Transfer Bank|Returning|Yogyakarta|Low Stock| completed |4.0|normal
ORD00643|2024/03/07|11/03/2024|Shopee|Beauty|Body Lotion|65426|8|523408|Mega Campaign|DISC20|20|104682|25000|418726|Transfer Bank|Returning|Medan|In Stock|Delivered|5.0|
ORD01927|03/01/2024|01-08-2024| shopee |ELECTRONICS|Phone Charger|599432|2|1198864|Clearance|CLEAR30|30|359659|18000|839205|Transfer Bank|VIP|Bekasi|Low Stock|DELIVERED|4.0|PRIORITY
ORD00613|06-11-2024||Shopee|Beauty|Skincare Serum|Rp 288.963|4|1155852|Normal Day|NONE|0|0|12000|0|Transfer Bank|New|Jakarta|In Stock|CANCEL||No
ORD01763|2024/08/20|2024-08-22|Lazada|Electronics|Smartwatch|2191113|1|2191113|Normal Day|NONE|0|0|0|2191113|Transfer Bank|Returning|Surabaya|In Stock|completed|3.0|
ORD00961|2024-07-07|11/07/2024|Shopee|Fashion|Jeans|257123|2|514246|Normal Day|NONE|0|0|9000|514246|E-Wallet|Returning|Semarang|Low Stock|delivered|5.0|N
ORD01571|2024/09/14|2024-09-21|Lazada|Beauty|Face Wash|59981|1|59981|Normal Day|NONE|0|0|18000|59981|Transfer Bank|Returning|Medan|In Stock|Delivered|4.0|No
ORD00726|2024/08/03|2024/08/06|Blibli| Sports|Running Shoes|399609|4|1598436|Flash Sale|DISC10|10|159844|12000|1438592|Transfer Bank|Returning|Bekasi|Preorder|DELIVERED|5.0|normal
ORD00684|2024-12-26|12-31-2024|Tokopedia|Beauty|Sunscreen|55802|2|111604|Normal Day|NONE|0|0|12000|111604|COD|New|Surabaya|Low Stock|DELIVERED|5.0|No
ORD00099|2024-11-07|2024/11/09|Blibli|Home Living|Rice Cooker|818246|5|4091230|Mega Campaign|DISC20|20|818246|15000|3272984|Virtual Account|New|Surabaya|In Stock|DELIVERED|5.0|No
ORD00805|07-28-2024|08-06-2024|Shopee|ELECTRONICS|Bluetooth Speaker|1814931|5|9074655|Mega Campaign|DISC20|20|1814931|25000|7259724|Credit Card|New|Surabaya|Low Stock|delivered|3.0|normal
ORD01752|2024-07-24|07-28-2024|Tokopedia|Home Living|Blender|699815|1|699815|Normal Day|NONE|0|0|0|699815|Transfer Bank|Returning|Jakarta|Preorder|Delivered||N
ORD01598|07-09-2024|19/07/2024|Shopee|sports|Running Shoes|285807|2|571614|Mega Campaign|DISC20|20|114323|20000|457291|Transfer Bank|Returning|Surabaya|In Stock|DELIVERED|5.0|Yes
ORD00407|09-11-2024|09-17-2024|Shopee|Sports|Running Shoes|Rp 251.559|3|754677|Flash Sale|DISC10|10|75468|15000|679209|E-Wallet|New|Semarang|Low Stock|completed|3.0|N
ORD00503|12-02-2024|12-03-2024|Tokopedia|Fashion|Hoodie|563656|4|2254624|Payday Sale|DISC15|15|338194|25000|-1916430|E-WALLET|Returning|Jakarta|Low Stock| retur |2.0|No
ORD01072|2024/05/09||Blibli|Beauty|Sunscreen|255043|1|255043|Flash Sale|DISC10|10|25504|20000|0|E-Wallet|Returning|Bandung|Low Stock| cancelled ||
ORD01057|13/06/2024|16/06/2024|Blibli|Sports|Skipping Rope|213616|5|1068080|Normal Day|NONE|0|0|12000|1068080| e-wallet |Returning|Medan|Low Stock|DELIVERED|4.0|No
ORD00930|2024-04-21|04-24-2024|Tokopedia|Fashion|Women Dress|320176|2|640352|Normal Day|NONE|0|0|18000|640352|Virtual Account|Returning|Bekasi|In Stock|delivered|4.0|No
ORD00780|2024/12/07|2024-12-11|Blibli|Beauty|Sunscreen|83021|2|166042|Flash Sale|DISC10|10|16604|18000|149438|Credit Card|VIP|Bekasi|In Stock|completed|4.0|PRIORITY
ORD01864|2024/06/09|06-13-2024|Tiktok Shop|Sports|Skipping Rope|73317|1|73317|Clearance|CLEAR30|30|21995|15000|-51322|E-Wallet|New|Medan|In Stock|RETUR|3.0|No
ORD00201|2024/08/17|25/08/2024|Tokopedia|Fashion|Women Dress|272087|1|272087|Mega Campaign|DISC20|20|54417|0|217670|E-Wallet|Returning|Bandung|In Stock|shipped||PRIORITY
ORD00135|2024-12-22||Lazada|Sports|Dumbbell 5kg|853185|3|2559555|Flash Sale|DISC10|10|Rp 255.956|12000|2303599|Credit Card|Returning|Bandung|Preorder|completed|5.0|N
ORD01052|06-30-2024|2024-07-10|Lazada|Home Living|Rice Cooker|1072375|5|5361875|Mega Campaign|DISC20|20|Rp 1.072.375|20000|Rp 4.289.500|Credit Card|New|Bekasi|In Stock|delivered|4.0|Yes
ORD00041|08-17-2024|08-22-2024|TikTok Shop|Electronics|Wireless Earbuds|1314113|4|5256452|Normal Day|NONE||0|20000|5256452|COD|VIP|Makassar|Low Stock|completed|4.0|PRIORITY
ORD01018|2024/03/29|02/04/2024|TikTok Shop|fashion|Jeans|294498|1|Rp 294.498|Normal Day|NONE|0|0|20000|294498|Transfer Bank|Returning|Surabaya|Preorder|DELIVERED|5.0|normal
ORD00231|2024/04/07||TikTok Shop|beauty|Face Wash |338706|3|1016118|Payday Sale|DISC15|15|152418|15000|863700|Virtual Account|New|Bekasi|In Stock|completed|5.0|N
ORD01514|01-28-2024|03/02/2024|Shopee|Home Living|Blender|426067|2|852134|Normal Day|NONE|0|0|9000|852134|COD|New|Surabaya|In Stock|Delivered|4.0|
ORD01797|2024-12-29||Lazada|Home Living|Blender|858466|2|1716932|Flash Sale|DISC10|10|171693|15000|0|COD|Returning|Semarang|In Stock|Cancelled||normal
ORD00379|03-30-2024|04-08-2024|Tokopedia|Fashion|Women Dress|192596|1|192596|Mega Campaign|DISC20|20|38519|9000|154077|COD|Returning|Surabaya|Low Stock|DELIVERED|5.0|
ORD00289|2024/11/26|2024/12/03|Lazada|Fashion|Jeans|201939|4|807756|Normal Day|NONE|0|0|18000|807756|Credit Card|Returning|Makassar|In Stock|delivered||No
ORD00419|2024-11-24|2024/12/01|Shopee|FASHION|Hoodie|73225|10|732250|Mega Campaign|DISC20|20|146450|12000|585800|Transfer Bank|Returning|Bekasi|In Stock|DELIVERED|5.0|Yes
ORD01699|2024/03/07|2024-03-14|TikTok Shop|Beauty|Lip Tint|78875|2|157750|Normal Day|NONE|0|0|18000|157750|Virtual Account|Returning|Semarang|In Stock|Shipped||N
ORD00392|01-15-2024||Shopee|Electronics|Power Bank|619867|2|1239734|Normal Day|NONE|0|0|9000|0|ewallet|New|Bekasi|In Stock|Cancelled||No
ORD00593|09/05/2024|2024/05/18|TikTok Shop|Fashion|Men T-Shirt|142623|1|142623|Mega Campaign|DISC20|20|28525|12000|114098|E-Wallet|New|Bandung|In Stock|completed|5.0|Yes
ORD01523|2024-04-07|2024/04/14|Tokopedia| Sports|Yoga Mat |520333|1|520333|Mega Campaign|DISC20|20|104067|12000|-416266|VIRTUAL ACCOUNT|Returning|Makassar|In Stock|returned|1.0|Y
ORD01163|18/06/2024|06-23-2024|TikTok Shop|Beauty|Sunscreen|164950|2|329900|Payday Sale|DISC15|15|49485|12000|280415|Transfer Bank|Returning|Semarang|In Stock|DELIVERED|5.0|N
ORD01087|11-06-2024|11/11/2024|TikTok Shop|Home_Living|Rice Cooker|959008|2|1918016|Flash Sale|DISC10|10|191802|18000|1726214|Credit Card|New|Bandung|In Stock|DELIVERED|5.0|
ORD01496|09-30-2024|2024-10-07|Blibli|beauty|Sunscreen|336687|3|1010061|Normal Day|NONE||0|9000|1010061|Transfer Bank|Returning|Medan|In Stock|delivered|4.0|N
ORD00648|2024/03/01|2024-03-04|Lazada|Home Living|Blender|519806|10|5198060|Normal Day|NONE|0|0|25000|5198060|Virtual Account|VIP|Semarang|In Stock|completed||Yes
ORD01153|2024-10-18|2024-10-22|Tokopedia| electronics |Phone Charger|1656954|2|3313908|Flash Sale|DISC10|10|331391|18000|2982517|Bank Transfer|Returning|Surabaya|Low Stock|Delivered|5.0|No
ORD01368|2024-11-29|2024/12/05|Tokopedia|Beauty|Face Wash|191141|1|191141|Payday Sale|DISC15|15|Rp 28.671|0|-162470|Virtual Account|New|Makassar|In Stock|returned|1.0|No
ORD00521|11/04/2024|12/04/2024|Tokopedia|Home Living|Blender|495798|1|495798|Normal Day|NONE|0|0|9000|495798|Virtual Account|VIP|Bandung|In Stock|delivered|3.0|Y
ORD01863|26/04/2024|29/04/2024|Blibli|Fashion|Women Dress|143980|6|863880|Normal Day|NONE|0|0|18000|863880|Credit Card|Returning|Medan|In Stock|DELIVERED|4.0|normal
